tmdb_id,title,genres,avg_rating,overview,year
348657,Woman at War,"Drama, Thriller, Comedy",6.61081081081081,Halla declares a one-woman-war on the local aluminium industry. She is prepared to risk everything to protect the pristine Icelandic Highlands she loves… Until an orphan unexpectedly enters her life.,2018
16136,Juice,"Crime, Drama, Thriller",7.163636363636363,"Four Harlem friends -- Bishop, Q, Steel and Raheem -- dabble in petty crime, but they decide to go big by knocking off a convenience store. Bishop, the magnetic leader of the group, has the gun. But Q has different aspirations. He wants to be a DJ an",1992
19004,The Land Before Time III: The Time of the Great Giving,"Animation, Adventure, Family",6.326027397260274,"When a sudden shortage of water threatens all life in the great valley, The gang of young dinosaur must cooperate with a group of bullies to make a risky journey outside the valley and find the cause.",1995
11647,Infernal Affairs II,"Action, Thriller, Crime",6.943181818181818,"In this prequel to the original, a bloody power struggle among the Triads coincides with the 1997 handover of Hong Kong, setting up the events of the first film.",2003
114606,Cockneys vs Zombies,"Comedy, Horror",5.980555555555556,A gang of bank robbers team up with the residents of an old people's home to try to survive a zombie outbreak.,2012
680593,The Dark and the Wicked,"Horror, Drama, Mystery",5.717241379310345,"On a secluded farm in a nondescript rural town, a man is slowly dying. His family gathers to mourn, and soon a darkness grows, marked by waking nightmares and a growing sense that something evil is taking over the family.",2020
17845,Loft,"Drama, Mystery, Romance",6.7057692307692305,"Five close friends, all of them married, share a loft to meet their mistresses. One day they find the body of a young woman in the loft. Since there are only five keys to the loft, the five men begin to suspect each other of murder.",2008
41413,Sorry if I Want to Marry You,"Comedy, Romance, Drama",6.021739130434782,"Second part of the film ""Sorry if I love you"". Alex (Raoul Bova) and Niki (Michela Quattrociocche) are more in love than ever. They have just returned from the lighthouse on the island Blu where they have lived unforgettable days. Niki returns to see",2010
665828,Bigbug,"Science Fiction, Comedy",5.33,"Set in the world of 2045, where communities have robotic helpers, a group of suburbanites are locked in for their protection by their household robots, while a rogue, self-aware AI android revolt uprising takes place outside.",2022
764835,The Desperate Hour,Thriller,5.5,A woman desperately races to save her child after police place her hometown on lockdown due to an active shooter incident.,2021
10480,Nurse Betty,"Comedy, Crime, Thriller",6.36923076923077,"What happens when a person decides that life is merely a state of mind? If you're Betty, a small-town waitress and soap opera fan from Fair Oaks, Kansas, you refuse to believe that you can't be with the love of your life just because he doesn't reall",2000
464502,Acrimony,Thriller,6.35,A faithful wife takes action when it becomes clear to her that her devious husband has betrayed her.,2018
520736,Loro 2,Drama,6.6,"""Loro"", in two parts, is a period movie that chronicles, as a fiction story, events likely happened in Italy (or even made up) between 2006 and 2010.  ""Loro"" wants to suggest in portraits and glimps, through a composite constellation of characters, a",2018
118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,"Action, Adventure, Drama, Fantasy, Animation",6.9460674157303375,"The Band of the Hawk participates in the Midland war campaign. On the bloody battlefield, they conquer decisive victories that lead them to Doldrey, an old fortress that will decide the outcome of the war.",2012
146229,Kristy,"Thriller, Horror",6.151282051282052,"When a college girl who is alone on campus over the Thanksgiving break is targeted by a group of outcasts, she must conquer her deepest fears to outwit them and fight back.",2014
10862,Bounce,"Drama, Romance",6.174074074074074,A man switches plane tickets with another man who dies in that plane in a crash. The man falls in love with the deceased one's wife.,2000
36897,Pokémon: Mewtwo Returns,"Animation, Family, Action, Adventure, Drama, Fantasy",7.132710280373832,"The Team Rocket leader, Giovanni, has found Mewtwo in a remote area of the Johto region. As Giovanni tries to re-capture Mewtwo, Ash and his friends are kidnapped by Domino, a new Team Rocket member, while trying to rescue Pikachu from Jessie and Jam",2001
535356,Elisa & Marcela,"Drama, Romance",6.550000000000001,"In 1901, Elisa Sánchez Loriga adopts a male identity in order to marry the woman she loves, Marcela Gracia Ibeas.",2019
842675,The Wandering Earth II,"Science Fiction, Action, Drama",5.9639999999999995,"Humans built huge engines on the surface of the earth to find a new home. But the road to the universe is perilous. In order to save earth, young people once again have to step forward to start a race against time for life and death.",2023
356298,Don't Think Twice,"Comedy, Drama",5.715,"An improv group deals with several crises, including the loss of their lease and one member hitting the big time.",2016
48492,Detective Dee and the Mystery of the Phantom Flame,"Action, Adventure, Drama, Mystery",6.686111111111111,"When the future empress Wu Zetian's two courtiers die in a mysterious fire, she gets Di Renjie, a former detective and rebel, released from prison to solve the mystery of the fire.",2010
365045,Heidi,"Adventure, Family",6.431818181818182,"Heidi, is an eight-year-old Swiss orphan who is given by her aunt to her mountain-dwelling grandfather. She is then stolen back by her aunt from her grandfather to live in the wealthy Sesemann household in Frankfurt, Germany as a companion to Klara, ",2015
39356,Boy,"Drama, Comedy",7.19655172413793,"Boy, an 11-year-old child and devout Michael Jackson fan who lives on the east coast of New Zealand in 1984, gets a chance to know his absentee criminal father, who has returned to find a bag of money he buried years ago.",2010
36968,Life-Size,"TV Movie, Family, Comedy, Fantasy",6.857522123893805,"After her mom's death, Casey pulls away from everyone in her life, including her emotionally distant dad. With help from a magic spell, she tries to bring her mother back from the dead; instead, Casey's words accidentally awaken one of her least favo",2000
12626,Broadcast News,"Comedy, Romance",6.637142857142858,"Basket-case network news producer Jane Craig falls for new reporter Tom Grunnick, a pretty boy who represents the trend towards entertainment news she despises. Aaron Altman, a talented but plain correspondent, carries an unrequited torch for Jane. S",1987
8288,A Midsummer Night's Sex Comedy,"Comedy, Romance",5.737037037037037,"A nutty inventor, his frustrated wife, a philosopher cousin, his much younger fiancée, a randy doctor, and a free-thinking nurse spend a summer weekend in and around a stunning - and possibly magical - country house.",1982
33914,Frankenweenie,"Family, Fantasy, Science Fiction, Horror",6.296428571428572,"When young Victor's pet dog Sparky (who stars in Victor's home-made monster movies) is hit by a car, Victor decides to bring him back to life the only way he knows how. But when the bolt-necked ""monster"" wreaks havoc and terror in the hearts of Victo",1984
39345,Casper Meets Wendy,"Family, Fantasy, TV Movie",6.327678571428572,"When a warlock threatens Wendy the Good Little Witch, she and her aunts hide out at a resort where Casper the Ghost is vacationing with his uncles. Although Casper and Wendy are told ghosts and witches don't get along, the two are kindred spirits! Th",1998
31359,Would I Lie to You? 2,Comedy,6.314285714285715,"Eddie, Dov, and Yvan are back, still working in Paris' Sentier textile district, This time they're confronting the high-stakes world of large distribution after striking a deal with Eurodiscount, a European hypermarket chain.",2001
10859,Stakeout,"Action, Comedy, Romance",6.411538461538461,"Two cops are given the 'dirty' job of staking out the home of an escaped convict's ex-girlfriend. Chris and the beautiful girlfriend accidentally meet and fall in love. Just as Chris confesses, the convict appears, but will she betray him ?",1987
309302,Wolf Totem,"Adventure, Drama",6.24,"In 1969, a young Beijing student, Chen Zhen, is sent to live among the nomadic herdsmen of Inner Mongolia. Caught between the advance of civilization from the south and the nomads' traditional enemies - the marauding wolves - to the north; humans and",2015
394374,At the End of the Tunnel,"Crime, Thriller",6.358620689655172,A paraplegic computer engineer that moves in a wheelchair and works in his basement starts hearing noises and voices of bank-robbers.,2016
65215,Stewie Griffin: The Untold Story,"Action, Adventure, Animation, Comedy",6.742105263157894,"The major sub-plot circles around the youngest Griffin, Stewie, who has a near-death experience at a pool when a lifeguard chair falls on him, but he survives. After having a vision of being in Hell, he decides to change his ways, but this doesn't la",2005
13973,Choke,"Comedy, Drama",6.166666666666667,A sex-addicted con-man pays for his mother's hospital bills by playing on the sympathies of those who rescue him from choking to death.,2008
523936,Meander,"Horror, Science Fiction, Drama, Thriller",5.686111111111111,"After getting a car ride from an unknown man, Lisa wakes up in a tube. On her arm is strapped a bracelet with a countdown. She quickly understands that every 8 minutes, fire burns an occupied section. She has no choice but to crawl into safe sections",2021
11018,Year of the Dragon,"Action, Crime, Thriller",6.433928571428572,"In New York, racist Capt. Stanley White becomes obsessed with destroying a Chinese-American drug ring run by Joey Tai, an up-and-coming young gangster as ambitious as he is ruthless. While pursuing an unauthorized investigation, White grows increasin",1985
10484,The ComDads,Comedy,6.222222222222222,"Unable to find her runaway son, a woman deceives two of her ex-lovers from her youth, a mild-mannered teacher and a tough journalist, that each is the real father in order to obtain their help.",1983
27813,Basket Case,"Comedy, Horror",6.076315789473685,A young man carrying a big basket that contains his deformed Siamese-twin brother seeks vengeance on the doctors who separated them against their will.,1982
12658,Someone Like You...,"Comedy, Romance",6.53953488372093,"Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the ma",2001
77561,EVA,"Science Fiction, Drama",6.5062500000000005,"In 2041, humans live side-by-side with robots and androids. A well-known cybernetic engineer, Alex Garel, returns to his hometown to create a new model of robot child.",2011
21788,Trouble at Timpetill,"Fantasy, Adventure, Family",6.438961038961039,"The children of a small European mountain village end up being its only residents, soon after the adults cannot take their behavior any longer.",2008
364051,The Innocents,"Drama, History",6.3,"Poland, 1945. Mathilde, a young French Red Cross doctor, is on a mission to help the war survivors. When a nun seeks for her help, she is brought to a convent where several pregnant sisters are hiding, unable to reconcile their faith with their pregn",2016
13968,Jump In!,"Drama, Comedy, Romance",6.6,"Story revolves around a young boxer, Izzy Daniels, who trains to follow in his father's footsteps by winning the Golden Glove. When his friend, Mary, however, asks him to substitute for a team member in a Double Dutch tournament, the young man discov",2007
16441,The Beastmaster,"Fantasy, Adventure, Action",5.990163934426229,"Dar, is the son of a king, who is hunted by a priest after his birth and grows up in another family. When he becomes a grown man his new father is murdered by savages and he discovers that he has the ability to communicate with the animals, which lea",1982
758330,"Good Luck to You, Leo Grande","Comedy, Romance, Drama",5.9925,"Nancy Stokes doesn’t know good sex. Whatever it may be, Nancy, a retired schoolteacher, is pretty sure she has never had it, but she is determined to finally do something about that. She even has a plan: It involves an anonymous hotel room, and a you",2022
311667,Manhattan Night,"Drama, Mystery, Thriller",5.782758620689655,"Porter Wren is a Manhattan tabloid writer with an appetite for scandal. On the beat he sells murder, tragedy, and anything that passes for the truth. At home, he is a dedicated husband and father. But when Caroline, a seductive stranger asks him to d",2016
12476,The Hidden,"Horror, Science Fiction, Thriller",6.603389830508475,"When average, law-abiding citizens suddenly turn to a life of hedonistic behavior and violent crime, Detective Tom Beck is tasked with helping young FBI agent Lloyd Gallagher determine the cause.",1987
7341,The Rage: Carrie 2,"Horror, Thriller, Science Fiction",6.49,"After the suicide of her only friend, Rachel has never felt more on the outside. The one person who reached out to her, Jessie, also happens to be part of the popular crowd that lives to torment outsiders like her. But Rachel has something else that ",1999
28468,The Key,"Drama, Romance",5.838235294117647,"Art professor Nino Rolfe attempts to break down his wife Teresa's conventional modesty. Noticing her affection for their daughter's fiancé, Nino instigates her sexual interest in him - setting off a chain of unexpected events and emotional complicati",1983
381890,The Mermaid,"Comedy, Fantasy, Romance",5.933898305084746,"A playboy business tycoon, Liu Xuan, purchases the Green Gulf, a wildlife reserve, for a sea reclamation project, and uses sonar technology to get rid of the sea life in the area. Unknown to him, the Green Gulf is the home of merpeople, and the sonar",2016
736769,They Cloned Tyrone,"Comedy, Science Fiction, Mystery",5.881428571428572,A series of eerie events thrusts an unlikely trio onto the trail of a nefarious government conspiracy lurking directly beneath their neighborhood.,2023
373072,Tickled,Documentary,6.3960784313725485,"Journalist David Farrier stumbles upon a mysterious tickling competition online. As he delves deeper he comes up against fierce resistance, but that doesn’t stop him getting to the bottom of a story stranger than fiction.",2016
906221,Magic Mike's Last Dance,"Comedy, Drama, Romance",5.864285714285715,"Mike Lane takes to the stage again after a lengthy hiatus, following a business deal that went bust, leaving him broke and taking bartender gigs in Florida. For what he hopes will be one last hurrah, Mike heads to London with a wealthy socialite who ",2023
12151,Ruthless People,Comedy,5.7625,"A couple, cheated by a vile businessman, kidnap his wife in retaliation—without knowing that their enemy is delighted they did.",1986
72432,Puncture,"Drama, Mystery",6.5,A lawyer who is a drug addict fights a medical-supplies corporation in court while battling his personal demons.,2011
753453,V/H/S/94,Horror,5.4479999999999995,A mysterious VHS tape leads a police S.W.A.T. team to the discovery of a sinister cult whose collection of pre-recorded material reveals a nightmarish conspiracy.,2021
20558,Scooby-Doo! in Where's My Mummy?,"Mystery, Animation, Family, Adventure, Comedy, Fantasy",7.342335766423357,Scooby-Doo and the Mystery Inc. gang become involved in a supernatural mystery in Egypt.,2005
38093,Just Wright,"Comedy, Drama, Romance",6.593478260869565,A physical therapist falls for the basketball player she is helping recover from a career-threatening injury.,2010
12187,Heart and Souls,"Fantasy, Comedy, Romance",6.806779661016949,"A fateful night in 1959, four people die when the bus they are riding crashes. They continue as ghosts; their souls become eternally entwined to the life of a child born at the moment of their deaths as his guardians. Baby Thomas grows up to be a bus",1993
542417,Skin,Drama,5.95,"A destitute young man, raised by racist skinheads and notorious among white supremacists, turns his back on hatred and violence to transform his life, with the help of a black activist and the woman he loves.",2019
302150,The Hunter's Prayer,"Action, Thriller",5.816666666666666,An assassin forges an unlikely partnership with one of his targets: a woman seeking revenge for the murder of her family.,2017
21705,The Barbie Diaries,"Family, Animation",6.5120000000000005,"This movie stars Barbie as a teenage girl, trying to deal with crushes, rivals and friendship as she tries to achieve her dream of working as a news anchor for her school's TV station. She doesn't always make the right decisions, but she's a nice eno",2006
12596,Pushing Tin,"Comedy, Drama",6.577777777777778,Two air traffic controllers who thrive on living dangerously compete to outdo each other on several levels.,1999
843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,"Animation, Comedy, Mystery, Family, Fantasy",6.74954954954955,"With Mystery, Inc. on the tail of a strange object in Nowhere, Kansas, the strange hometown of Eustice, Muriel, and Courage, the gang soon find themselves contending with a giant cicada monster and her winged warriors.",2021
20992,Brother,"Drama, Crime",7.124,"Danila goes to his successful brother, Victor, in Petersburg to start a new life. Unknown to Danila, Victor is a contract killer, but is in hiding after asking for too much money to assassinate a Chechen mob boss. To avoid exposure, Victor convinces ",1997
508018,The Warning,"Thriller, Drama, Fantasy",5.608,Ten-year-old Nico receives a threatening letter and now his life is in danger. No one seems to believe him except one person that he doesn't know.,2018
10217,The Sweet Hereafter,Drama,6.5,"A small mountain community in Canada is devastated when a school bus accident leaves more than a dozen of its children dead. A big-city lawyer arrives to help the survivors' and victims' families prepare a class-action suit, but his efforts only seem",1997
57243,The Women on the 6th Floor,Comedy,7.077777777777778,"Paris, in the early 1960s. Jean-Louis Joubert is a serious but uptight stockbroker, married to Suzanne, a starchy class-conscious woman and father of two arrogant teenage boys, currently in a boarding school. The affluent man lives a steady yet borin",2011
103269,Superman vs. The Elite,"Science Fiction, Animation, Action",6.613333333333333,The Man of Steel finds himself outshone by a new team of ruthless superheroes who hold his idealism in contempt.,2012
36950,You Don't Know Jack,"Drama, TV Movie",7.265217391304348,Controversy and legal problems follow Dr. Jack Kevorkian as he advocates assisted suicide.,2010
59421,Bedevilled,"Thriller, Crime, Drama, Horror",7.04,"A woman subject to mental, physical, and sexual abuse on a remote island seeks a way out.",2010
621151,Spell,"Thriller, Horror, Fantasy",6.0265625,"A father survives a plane crash in rural Appalachia, but becomes suspicious of the elderly couple who take him in to nurse him back to health with the ancient remedies.",2020
52505,The Other Woman,Drama,6.475,"Emilia, a law-school graduate, falls in love with her married boss, Jack. After Emilia marries Jack, her happiness turns unexpectedly to grief following the death of her infant daughter. Devastated, Emilia nonetheless carries on, attempting to forge ",2010
451995,Faces Places,Documentary,6.632758620689655,Director Agnès Varda and photographer/muralist JR journey through rural France and form an unlikely friendship.,2017
41664,Fantozzi Retires,Comedy,6.6375,"After thirty years in the big corporation, Ugo Fantozzi retires. Suddenly, he needs things to do in everyday life and he tries a number of activities: helping Pina shopping; babysitting grand-daughter Uga; a trip to Venice; learning golf. He then fak",1988
24124,The Burning,Horror,5.582857142857143,"A caretaker at a summer camp is burned when a prank goes tragically wrong. After several years of intensive treatment at hospital, he is released back into society, albeit missing some social skills. What follows is a bloody killing spree with the ca",1981
9413,Picture Perfect,"Romance, Comedy",6.433333333333334,"A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met.",1997
399031,Happy End,Drama,5.58,A well-to-do French family living in Calais deal with a series of setbacks and crises while paying little attention to the grim conditions in the refugee camps within a few miles of their home.,2017
34069,Cargo,"Thriller, Mystery, Science Fiction",6.495774647887324,The story of CARGO takes place on rusty space-freighter KASSANDRA on its way to Station 42. The young medic LAURA is the only one awake on board while the rest of the crew lies frozen in hibernation sleep. In 4 months will Laura's shift be over.,2009
69315,Battlestar Galactica: Razor,"Science Fiction, Action, Drama, Thriller, TV Movie",6.885964912280702,A two-hour Battlestar Galactica special that tells the story of the Battlestar Pegasus several months prior to it finding the Galactica.,2007
34588,If I Were You,Comedy,6.457142857142857,"The publicist Claudio and the housewife and choral teacher Helena have been married for many years, but they do not understand and respect the feelings and view point of the partner. Claudio sees Helena as a shopper and ""little teacher of a choral"" a",2006
4954,Drop Zone,"Action, Thriller",6.314705882352941,"A daring prison break from an airliner at 30,000 feet leaves U.S. Marshal Pete Nessip mourning a brother and gunning for revenge. After being ordered to turn in his badge, he seeks out Jessie Crossman, a noted skydiver, and offers to sponsor her crew",1994
425980,Brad's Status,"Comedy, Drama",6.004166666666666,"Although Brad has a satisfying career, a sweet wife and a comfortable life in suburban Sacramento, things aren't quite what he imagined during his college glory days. When he accompanies his musical prodigy son on a university tour, he can't help com",2017
41668,Fantozzi The Return,Comedy,6.1461538461538465,"Ugo Fantozzi has been ejected from Heaven and is sent back to Earth for a short period of time until the staff in Heaven can get Fantozzi a place there. Fantozzi goes through a variety of unfortunate experiences, such as rescuing his retro punk grand",1996
40817,Kiss Me Again,Comedy,6.390909090909091,"A look at the lives of Carlo, Giulia, and their friends some 10 years after the events of L'Ultimo bacio.",2010
35052,Cracks,"Drama, Mystery, Thriller",6.745614035087719,Jealousy flares after the headmistress of an elite boarding school for girls becomes obsessed with a new student.,2009
266082,Girlhood,Drama,6.4875,"Oppressed by her family setting, dead-end school prospects and the boys law in the neighborhood, Marieme starts a new life after meeting a group of three free-spirited girls. She changes her name, her dress code, and quits school to be accepted in th",2014
433471,Lou,"Family, Fantasy, Animation",6.521917808219178,A Pixar short about a lost-and-found box and the unseen monster within.,2017
280002,The Remaining,"Thriller, Horror",5.83225806451613,"When a group of close-knit friends assemble for the marriage of Skylar and Dan, they have no idea they will witness The Rapture and face a series of catastrophic events turning the celebration into a life-or-death struggle.",2014
10874,Muppet Treasure Island,"Action, Comedy, Music, Family, Adventure, Romance",6.949645390070922,"After telling the story of Flint's last journey to young Jim Hawkins, Billy Bones has a heart attack and dies just as Jim and his friends are attacked by pirates. The gang escapes into the town where they hire out a boat and crew to find the hidden t",1996
244539,Infinitely Polar Bear,"Drama, Comedy",6.28125,"A manic-depressive mess of a father tries to win back his wife by attempting to take full responsibility of their two young, spirited daughters, who don't make the overwhelming task any easier.",2014
10349,The Dark Half,"Mystery, Horror",6.306349206349206,"Thad Beaumont is the author of a highly successful series of violent pulp thrillers written under the pseudonym of ‘George Stark’, but when he decides to ‘kill-off’ his alter-ego in a mock ceremony, it precipitates a string of sadistic murders matchi",1993
11056,Darkness,Horror,6.143478260869566,"A teenage girl moves into a remote country home with her family, only to discover that the gloomy old house has a horrifying past that threatens to destroy them.",2002
334522,Alone in Berlin,"War, Thriller, Drama",6.148192771084338,"Berlin in June of 1940. While Nazi propaganda celebrates the regime’s victory over France, a kitchen-cum-living room in Prenzlauer Berg is filled with grief. Anna and Otto Quangel’s son has been killed at the front. This working class couple had long",2016
10818,Water Lilies,"Drama, Romance",6.826923076923077,"Set during a sultry summer in a French suburb, Marie is desperate to join the local pool's synchronized swimming team, but is her interest solely for the sake of sport or for a chance to get close to Floriane, the bad girl of the team? Sciamma, and t",2007
2212,Nightwatch,"Drama, Horror, Mystery, Thriller",6.4753086419753085,A law student takes a job as a night watchman at a morgue and begins to discover clues that implicate him as the suspect in a series of murders.,1997
5595,Fermat's Room,"Mystery, Thriller",6.735555555555556,Four mathematicians who do not know each other are invited by a mysterious host on the pretext of resolving a great enigma. The room in which they find themselves turns out to be a shrinking room that will crush them if they do not discover in time w,2007
54540,Beverly Hills Chihuahua 2,"Comedy, Family",6.213333333333334,"Puppy mayhem turns the lives of newlywed Chihuahua parents Papi and Chloe upside down when their rambunctious, mischievous puppies present one challenge after another. But when their human owners end up in trouble, the tiny pups will stop at nothing ",2011
360638,The Student and Mister Henri,"Drama, Comedy",5.909523809523809,"Because of his wavering health, Monsieur Henri can no longer live alone in his Paris appartment.  Particularly grumpy, he ends up nonetheless accepting his son Paul's suggestion that he let one of his rooms out to a young female student.  Far from fa",2015
478860,Proxima,Drama,5.771428571428571,"Sarah is a French astronaut training at the European Space Agency in Cologne. She is the only woman in the arduous program. She lives alone with Stella, her seven year old daughter. Sarah feels guilty that she cannot spend more time with her child. H",2019
9275,Death to Smoochy,"Comedy, Crime, Drama, Thriller",6.397619047619047,"Tells the story of Rainbow Randolph, the corrupt, costumed star of a popular children's TV show, who is fired over a bribery scandal and replaced by squeaky-clean Smoochy, a puffy fuscia rhinoceros. As Smoochy catapults to fame - scoring hit ratings ",2002
9491,Blue Steel,Thriller,6.8090909090909095,"Megan Turner, a rookie NYC cop, foils an armed robbery on her first day and then engages in a cat-and-mouse game with one of the witnesses who becomes obsessed with her.",1990
335360,My Little Pony: The Movie,"Family, Animation, Adventure, Fantasy",6.405263157894737,"A new dark force threatens Ponyville, and the Mane 6 – Twilight Sparkle, Applejack, Rainbow Dash, Pinkie Pie, Fluttershy and Rarity – embark on an unforgettable journey beyond Equestria where they meet new friends and exciting challenges on a quest t",2017
6058,The Patriot,"Action, Thriller",6.137931034482759,"A deadly virus threatens to wipe out an entire Rocky Mountain town, leaving the town doctor to find some way to escape the soldiers who enforce the town's quarantine and devise an antidote. Matters take a more deadly turn after the physician is captu",1998
43920,Dog Pound,Drama,7.176923076923076,Three juvenile delinquents arrive at a correctional center and are put under the care of an experienced guard.,2010
429210,Bingo: The King of the Mornings,"Comedy, Drama",7.152380952380952,"1980s. Brazilian television exploding in color and auditorium programs not so politically correct. In the middle of this fervor, Augusto Mendes, a young rising actor, seeks his place in the sun. From porn studios to soap operas, he finally finds succ",2017
8696,Calendar Girls,"Drama, Comedy",6.627272727272728,Members of a Yorkshire branch of the Women's Institute cause controversy when they pose nude for a charity calendar.,2003
592863,Respect,"Drama, Music, History",5.9,The rise of Aretha Franklin’s career from a child singing in her father’s church’s choir to her international superstardom.,2021
18238,Lesbian Vampire Killers,"Horror, Comedy",6.012820512820513,"With their women having been enslaved by a pack of lesbian vampires, the remaining menfolk of a rural town send two hapless young lads out onto the moors as a sacrifice.",2009
59981,Legends of Oz: Dorothy's Return,"Animation, Family, Fantasy",6.209638554216867,"Dorothy wakes up in post-tornado Kansas, only to be whisked back to Oz to try to save her old friends the Scarecrow, the Lion, the Tin Man and Glinda from a devious new villain, the Jester. Wiser the owl, Marshal Mallow, China Princess and Tugg the t",2014
912598,Bubble,"Animation, Adventure, Science Fiction",6.395833333333333,"In an abandoned Tokyo overrun by bubbles and gravitational abnormalities, one gifted young man has a fateful meeting with a mysterious girl.",2022
359790,Blackway,"Thriller, Mystery",5.519565217391304,"A young woman newly returned to her hometown becomes the subject of harassment by a man named Blackway, an ex-cop turned violent crime lord who operates with impunity in this small community on the edge of the wilderness. Forsaken by the local townsp",2015
209189,Life of Crime,"Comedy, Crime",5.790697674418604,Two common criminals get more than they bargained for after kidnapping the wife of a corrupt real-estate developer who shows no interest in paying the $1 million dollar ransom for her safe return.,2013
6639,Love in the Time of Cholera,"Drama, Romance",6.546153846153846,"In Colombia just after the Great War, an old man falls from a ladder; dying, he professes great love for his wife. After the funeral, a man calls on the widow - she dismisses him angrily. Flash back more than 50 years to the day Florentino Ariza, a t",2007
14684,School Ties,Drama,6.627272727272728,"When David Greene receives a football scholarship to a prestigious prep school in the 1950s, he feels pressure to hide the fact that he is Jewish from his classmates and teachers, fearing that they may be anti-Semitic. He quickly becomes the big man ",1992
4283,Primeval,"Adventure, Horror, Action",6.4,A news team is sent to Burundi to capture and bring home a legendary 25-foot crocodile. Their difficult task turns potentially deadly when a warlord targets them for death.,2007
341744,Truman,"Drama, Comedy",6.5086956521739125,"Tomás, who lives in Canada, travels to Madrid, Spain, to visit his old friend Julián. Both of them, accompanied by Truman, Julián's faithful dog, will share many surprising and emotional little moments, triggered by the hard situation Julián is going",2015
417466,Monos,"Drama, Adventure",5.833333333333333,"On a faraway mountaintop, eight kids with guns watch over a hostage and a conscripted milk cow.",2019
352173,Drishyam,"Crime, Drama, Thriller, Mystery",6.926865671641791,"A simple, street-smart man tries to protect his family from a tough cop looking for his missing son.",2015
182127,Ip Man: The Final Fight,"Action, Drama",6.025806451612904,"In postwar Hong Kong, legendary Wing Chun grandmaster Ip Man is reluctantly called into action once more, when what begin as simple challenges from rival kung fu styles soon draw him into the dark and dangerous underworld of the Triads. Now, to defen",2013
1088,Whale Rider,"Drama, Family",6.827027027027027,"On the east coast of New Zealand, the Whangara people believe their presence there dates back a thousand years or more to a single ancestor, Paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. From then on, Wh",2003
717980,Sharper,"Thriller, Crime, Drama",5.872972972972973,"A small, wealthy family in New York City gets progressively torn apart by secrets, lies, and the theft that orchestrates all of it.",2023
143049,Adult World,Comedy,6.1000000000000005,"Amy, a naive college graduate who believes she's destined to be a great poet, begrudgingly accepts a job at a sex shop while she pursues a mentorship with reclusive writer Rat Billings.",2013
451877,I Think We're Alone Now,"Science Fiction, Drama, Mystery",5.6695652173913045,"After the human race has been wiped out, Del lives in an empty town, content in his solitude and the utopia he has methodically created for himself, until he meets young Grace, who wants to stay with him.",2018
874300,South Park: Post COVID: The Return of COVID,"Animation, Comedy, TV Movie",6.223364485981308,"If Stan, Kyle and Cartman could just work together, they could go back in time to make sure Covid never happened. But traveling back to the past seems to be the easy answer until they meet Victor Chaos.",2021
18086,Fright Night Part 2,"Horror, Comedy",6.285294117647059,"After three years of therapy Charley Brewster, now a college student, is convinced that Jerry Dandridge was a serial killer posing as a vampire. But when Regine, a mysterious actress and her entourage move into Peter Vincent's apartment block, the ni",1988
228108,The Road Within,"Comedy, Drama",6.4,A young man with Tourette's Syndrome embarks on a road trip with his recently-deceased mother's ashes.,2014
438747,Tangled: Before Ever After,"Adventure, Animation, Comedy, Family, Fantasy, TV Movie",6.471676300578034,"Rapunzel grapples with the responsibilities of being a princess and the overprotective ways of her father. While she wholeheartedly loves Eugene, Rapunzel does not share his immediate desire to get married and settle down within the castle walls. Det",2017
652722,In the Arms of an Assassin,"Romance, Thriller",6.421739130434782,"Victor (William Levy) is one of the world’s most handsome  men, but he has a deep secret – he is a cold blooded assassin. Smooth talking and seductive, Victor was raised to do one thing only, which is to kill for money. When he is sent to the home of",2019
241771,Beyond the Lights,"Romance, Drama",6.385714285714286,"Noni Jean is a hot new rising star. But not all is what it seems, and the pressure causes Noni to nearly fall apart - until she meets Kaz Nicol, a promising young cop and aspiring politician who's been assigned to her detail. Can Kaz's love give Noni",2014
715123,Books of Blood,"Horror, Science Fiction",5.974545454545455,A journey into uncharted and forbidden territory through three tales tangled in space and time.,2020
343173,The Rezort,Horror,5.470833333333334,"The ReZort, a post apocalyptic safari, offers paying guests the opportunity to kill zombies in the wake of an outbreak.",2015
351809,To Steal from a Thief,"Crime, Thriller",5.976190476190476,"Valencia, Spain. On a rainy morning, six armed men in disguise assault a bank. But what seemed like an easy heist, quickly goes wrong with nothing unfolding as planned, and mistrust quickly builds between the two leaders of the gang.",2016
13373,Millions,"Comedy, Crime, Drama, Family",6.675409836065573,"Two boys, still grieving the death of their mother, find themselves the unwitting benefactors of a bag of bank robbery loot in the week before the United Kingdom switches its official currency to the Euro. What's a kid to do?",2004
14070,Ghajini,"Action, Romance, Thriller",6.86078431372549,"A man suffering from anterograde amnesia as a result of a violent attack in the past sets out to avenge his girlfriend's death with the aid of photographs, notes and tattoos all over his body.",2008
